YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,TAXI_OUT,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015,11,20,5,DL,1130,GPT,ATL,1003,4.0,17.0,74.0,352,1217,1.0,0,0
2015,10,8,4,EV,4507,12266,13244,730,-7.0,25.0,99.0,468,909,-1.0,0,0
2015,6,11,4,F9,326,DEN,MSP,609,-12.0,15.0,111.0,680,900,-14.0,0,0
2015,12,9,3,EV,5295,RIC,BOS,1730,1.0,8.0,99.0,474,1909,-17.0,0,0
2015,11,14,6,HA,246,HNL,OGG,1045,-5.0,15.0,40.0,100,1125,-1.0,0,0
2015,10,27,2,UA,722,10529,13930,932,123.0,10.0,162.0,783,1114,125.0,0,0
2015,8,23,7,VX,231,ORD,LAX,915,8.0,14.0,260.0,1744,1135,3.0,0,0
2015,4,26,7,WN,1530,BNA,BWI,2110,104.0,8.0,105.0,587,2355,83.0,0,0
2015,5,7,4,WN,805,DEN,OAK,1250,10.0,11.0,155.0,957,1425,-3.0,0,0
2015,3,17,2,EV,2532,DFW,BPT,935,-9.0,13.0,64.0,270,1039,-5.0,0,0
2015,11,25,3,DL,2183,ATL,ORD,854,-3.0,7.0,124.0,606,958,-23.0,0,0
2015,10,16,5,UA,1696,13930,14747,1940,75.0,23.0,272.0,1721,2212,65.0,0,0
2015,2,18,3,UA,1157,IAH,SFO,1751,11.0,22.0,263.0,1635,2014,4.0,0,0
2015,8,11,2,DL,1771,ATL,MEM,941,-6.0,18.0,76.0,332,957,-10.0,0,0
2015,6,5,5,WN,35,HOU,SAT,1640,0.0,6.0,55.0,192,1735,-11.0,0,0
2015,4,12,7,DL,2194,DTW,MIA,740,-3.0,20.0,181.0,1145,1041,-10.0,0,0
2015,5,12,2,MQ,3669,MDT,ORD,1202,-11.0,11.0,123.0,594,1305,-12.0,0,0
2015,3,8,7,AS,306,SFO,PSP,1450,0.0,13.0,84.0,421,1614,-3.0,0,0
2015,10,12,1,WN,1677,14908,14831,1040,-6.0,11.0,70.0,342,1150,-8.0,0,0
2015,12,8,2,EV,4567,IAH,STL,716,-5.0,21.0,125.0,667,921,3.0,0,0
2015,7,7,2,OO,6209,JAX,ORD,1640,111.0,9.0,153.0,864,1813,112.0,0,0
2015,4,22,3,F9,916,ORD,TTN,830,15.0,19.0,120.0,693,1130,6.0,0,0
2015,10,1,4,EV,5472,14814,10397,738,23.0,15.0,102.0,551,1020,22.0,0,0
2015,3,19,4,US,891,CLT,DFW,1445,-3.0,27.0,177.0,936,1642,-2.0,0,0
2015,12,1,2,MQ,3404,SUX,ORD,1539,-5.0,25.0,102.0,436,1721,0.0,0,0
2015,5,3,7,DL,2254,IAH,DTW,1505,-2.0,11.0,167.0,1075,1852,-10.0,0,0
2015,5,11,1,UA,1165,EWR,LAX,1809,14.0,27.0,381.0,2454,2130,15.0,0,0
2015,7,9,4,F9,242,DEN,IAH,1445,-7.0,13.0,140.0,862,1805,-8.0,0,0
2015,2,21,6,B6,483,JFK,MCO,910,0.0,12.0,180.0,944,1210,-36.0,0,0
2015,9,21,1,WN,1814,DTW,STL,1955,-3.0,16.0,95.0,440,2030,-8.0,0,0
2015,2,15,7,WN,340,TUS,MDW,740,0.0,7.0,200.0,1440,1200,-20.0,0,0
2015,5,16,6,NK,261,PHL,ORD,605,5.0,13.0,139.0,678,724,-5.0,0,0
2015,6,15,1,WN,4429,BWI,BOS,1815,54.0,14.0,90.0,369,1945,41.0,0,0
2015,5,11,1,DL,949,GPT,ATL,1015,-4.0,9.0,78.0,352,1233,-14.0,0,0
2015,7,19,7,UA,1745,SAN,IAD,1313,-4.0,28.0,305.0,2253,2118,18.0,0,0
2015,7,10,5,OO,2972,PHX,SBA,1350,-5.0,20.0,97.0,455,1527,-2.0,0,0
2015,5,18,1,WN,932,SLC,LAS,900,-2.0,10.0,80.0,368,920,-3.0,0,0
2015,4,30,4,VX,960,SFO,SAN,1740,0.0,10.0,85.0,447,1905,-1.0,0,0
2015,5,15,5,VX,351,BOS,SFO,715,-5.0,15.0,400.0,2704,1055,-24.0,0,0
2015,7,7,2,B6,1290,SJU,EWR,1908,22.0,16.0,240.0,1608,2308,27.0,0,0
2015,9,13,7,WN,2911,MCO,BWI,1335,14.0,8.0,135.0,787,1550,-17.0,0,0
2015,5,21,4,WN,508,MDW,ORF,2150,0.0,16.0,115.0,704,45,-11.0,0,0
2015,7,16,4,EV,5070,FSD,MSP,1654,4.0,8.0,66.0,196,1800,-15.0,0,0
2015,5,29,5,WN,344,DEN,LAS,1905,-2.0,11.0,110.0,628,1955,-12.0,0,0
2015,2,27,5,WN,44,LAS,RNO,2055,127.0,12.0,80.0,345,2215,119.0,0,0
2015,12,8,2,MQ,3192,XNA,DFW,1947,13.0,15.0,83.0,280,2110,4.0,0,0
2015,2,18,3,OO,5565,SJC,DEN,1733,7.0,12.0,153.0,948,2106,3.0,0,0
2015,12,25,5,EV,3274,AVP,ORD,1350,-13.0,9.0,143.0,632,1513,-25.0,0,0
2015,11,5,4,UA,337,LAX,SFO,2252,-6.0,21.0,89.0,337,21,-16.0,0,0
2015,3,18,3,OO,6271,FAR,DEN,1709,-7.0,15.0,123.0,627,1812,-4.0,0,0
2015,12,25,5,AA,1940,CLT,ALB,2219,4.0,21.0,109.0,646,8,-1.0,0,0
2015,10,19,1,VX,26,14771,12478,1510,-1.0,10.0,325.0,2586,2335,8.0,0,0
2015,5,30,6,US,406,IAH,PHX,759,4.0,16.0,171.0,1009,850,2.0,0,0
2015,5,23,6,WN,566,ONT,SMF,945,-3.0,9.0,75.0,390,1100,3.0,0,0
2015,2,12,4,OO,6340,SFO,TUS,1300,-7.0,14.0,123.0,751,1603,10.0,0,0
2015,7,20,1,DL,2370,MCI,SLC,1440,-2.0,11.0,153.0,920,1613,6.0,0,0
2015,2,26,4,WN,1968,SAN,LAS,1940,44.0,10.0,70.0,258,2050,38.0,0,0
2015,10,23,5,WN,253,11618,10693,600,-1.0,21.0,145.0,748,725,-13.0,0,0
2015,3,23,1,DL,2362,LAX,JFK,1610,-3.0,39.0,319.0,2475,29,2.0,0,0
2015,4,10,5,WN,4464,STL,CMH,835,-2.0,6.0,80.0,409,1055,-15.0,0,0
2015,7,22,3,DL,2295,SAN,SLC,1009,-3.0,24.0,111.0,626,1300,-2.0,0,0
2015,1,5,1,DL,1315,BOS,MCO,830,-3.0,26.0,206.0,1121,1156,13.0,0,0
2015,11,20,5,MQ,3252,LRD,DFW,1700,2.0,12.0,89.0,396,1829,-3.0,0,0
2015,2,7,6,AA,1484,AUS,DFW,1105,3.0,15.0,64.0,190,1209,-3.0,0,0
2015,9,25,5,OO,6239,RNO,SFO,1650,-11.0,21.0,70.0,192,1800,-5.0,0,0
2015,8,27,4,AA,743,PHL,ORD,1625,28.0,12.0,144.0,678,1749,10.0,0,0
2015,7,13,1,WN,4836,PIT,BWI,605,1.0,8.0,70.0,210,715,-14.0,0,0
2015,2,24,2,DL,101,LAX,ATL,1030,21.0,20.0,248.0,1947,1738,2.0,0,0
2015,4,21,2,DL,1683,SLC,LAS,1135,-7.0,14.0,84.0,368,1159,-15.0,0,0
2015,12,30,3,B6,114,FLL,HPN,804,-6.0,18.0,170.0,1097,1054,-8.0,0,0
2015,11,30,1,DL,2423,MSP,LAX,2150,50.0,41.0,234.0,1535,2344,65.0,0,0
2015,1,25,7,US,2029,CLT,SFO,1635,1.0,21.0,346.0,2296,1921,-34.0,0,0
2015,2,6,5,AA,96,STL,DFW,1038,-7.0,11.0,117.0,550,1235,-21.0,0,0
2015,9,21,1,DL,847,LGA,ATL,1800,-5.0,29.0,161.0,762,2041,-25.0,0,0
2015,11,17,2,MQ,3413,DFW,OMA,705,82.0,12.0,113.0,583,858,69.0,0,0
2015,2,2,1,WN,188,MCI,PHX,1900,-5.0,10.0,175.0,1044,2055,-21.0,0,0
2015,10,26,1,AA,1287,13303,13930,655,5.0,17.0,198.0,1197,913,-9.0,0,0
2015,9,2,3,OO,4457,MSP,BIS,912,53.0,25.0,86.0,386,1038,59.0,0,0
2015,9,28,1,EV,5203,HOU,ATL,1000,-5.0,13.0,125.0,696,1305,-1.0,0,0
2015,10,7,3,F9,1161,11042,13204,655,-7.0,9.0,145.0,895,920,-16.0,0,0
2015,5,17,7,UA,1197,ANC,SFO,1538,0.0,11.0,282.0,2018,2120,-7.0,0,0
2015,6,20,6,AS,73,SIT,JNU,600,-10.0,7.0,35.0,95,635,-13.0,0,0
2015,9,6,7,AS,393,SJC,SEA,1525,-8.0,15.0,115.0,697,1720,7.0,0,0
2015,8,17,1,DL,1753,MSP,CLT,1016,-1.0,16.0,147.0,930,1343,8.0,0,0
2015,7,3,5,DL,1838,ATL,DCA,1720,7.0,13.0,114.0,547,1914,-5.0,0,0
2015,12,17,4,UA,256,DEN,SFO,600,4.0,13.0,168.0,967,748,-7.0,0,0
2015,3,24,2,US,1942,PVD,CLT,600,-4.0,25.0,145.0,683,825,-9.0,0,0
2015,11,29,7,DL,2225,ATL,PVD,934,-2.0,17.0,140.0,903,1154,-8.0,0,0
2015,9,26,6,MQ,3642,BNA,MIA,1245,96.0,10.0,134.0,806,1559,98.0,0,0
2015,11,28,6,WN,3890,BWI,FLL,2300,-5.0,16.0,155.0,925,135,-20.0,0,0
2015,6,16,2,DL,612,HNL,LAX,1137,0.0,18.0,335.0,2556,2012,-12.0,0,0
2015,5,10,7,DL,1140,ATL,MSY,2300,-2.0,17.0,90.0,425,2330,-10.0,0,0
2015,7,13,1,B6,117,BOS,JFK,1140,31.0,15.0,79.0,187,1259,14.0,0,0
2015,3,1,7,OO,5623,DEN,CID,955,120.0,26.0,119.0,692,1254,110.0,0,0
2015,4,1,3,AA,2324,DFW,TUL,1830,290.0,12.0,73.0,237,1943,273.0,0,0
2015,8,16,7,WN,1297,TPA,DAL,700,-6.0,11.0,160.0,917,840,-17.0,0,0
2015,1,19,1,OO,5478,DEN,LAR,2025,5.0,11.0,54.0,113,2119,-7.0,0,0
2015,1,12,1,US,2048,PHL,IND,1745,6.0,12.0,121.0,588,1946,1.0,0,0
2015,10,6,2,WN,1703,13495,10423,1420,17.0,10.0,85.0,444,1545,12.0,0,0
2015,10,27,2,EV,2790,11298,15249,1230,-3.0,17.0,132.0,767,1542,-15.0,0,0
2015,4,20,1,MQ,2996,DFW,LRD,1200,0.0,15.0,92.0,396,1332,-6.0,0,0
2015,12,20,7,DL,1948,DTW,STL,1725,42.0,10.0,99.0,440,1804,31.0,0,0
2015,1,4,7,WN,4929,OAK,LAX,1830,72.0,11.0,75.0,337,1945,65.0,0,0
2015,12,3,4,WN,2782,BWI,FLL,1355,-1.0,15.0,155.0,925,1630,10.0,0,0
2015,12,22,2,WN,3111,PIT,MDW,1430,20.0,7.0,85.0,402,1455,13.0,0,0
2015,5,10,7,F9,1395,CLE,TPA,610,-2.0,7.0,145.0,927,835,-9.0,0,0
2015,1,30,5,UA,1554,EWR,ORD,1607,11.0,16.0,162.0,719,1749,0.0,0,0
2015,11,3,2,B6,916,SFO,JFK,1545,-1.0,12.0,322.0,2586,7,-4.0,0,0
2015,10,22,4,AA,680,14107,11278,1245,2.0,15.0,258.0,1979,2003,-24.0,0,0
2015,9,18,5,UA,494,SAT,IAH,1508,-8.0,16.0,65.0,191,1613,-16.0,0,0
2015,11,22,7,OO,4506,SLC,GEG,847,47.0,16.0,118.0,546,945,22.0,0,0
2015,12,27,7,UA,327,ORD,RIC,2101,34.0,21.0,116.0,642,2357,35.0,0,0
2015,9,26,6,AA,397,MIA,SJU,930,2.0,16.0,161.0,1045,1211,-8.0,0,0
2015,8,15,6,OO,2990,PSP,PHX,659,-5.0,8.0,71.0,261,810,-14.0,0,0
2015,3,2,1,UA,647,IAD,SFO,1936,-6.0,16.0,371.0,2419,2247,13.0,0,0
2015,8,18,2,VX,236,LAX,ORD,1715,7.0,24.0,235.0,1744,2310,16.0,0,0
2015,7,20,1,WN,3664,HOU,TUL,555,-2.0,9.0,85.0,453,720,-13.0,0,0
2015,5,27,3,OO,5614,LAX,DFW,814,0.0,25.0,189.0,1235,1323,-4.0,0,0
2015,6,14,7,DL,2406,MSP,MSY,1003,-1.0,13.0,159.0,1039,1242,-12.0,0,0
2015,10,19,1,MQ,3431,10136,11298,530,-8.0,10.0,64.0,158,634,-19.0,0,0
2015,10,9,5,WN,2771,15376,12892,1225,9.0,9.0,95.0,451,1400,9.0,0,0
2015,10,11,7,B6,2317,10721,12478,2150,-1.0,11.0,69.0,187,2259,-6.0,0,0
2015,2,8,7,AS,802,KOA,PDX,1250,-13.0,11.0,330.0,2607,2020,-23.0,0,0
2015,11,5,4,B6,1534,TPA,BDL,1935,-6.0,16.0,164.0,1111,2219,0.0,0,0
2015,11,3,2,F9,1490,AUS,ATL,700,338.0,18.0,120.0,813,1000,359.0,0,0
2015,7,13,1,MQ,3673,DFW,CLL,1510,11.0,11.0,55.0,164,1605,-1.0,0,0
2015,8,20,4,EV,2622,FSM,DFW,515,-11.0,11.0,63.0,227,618,-13.0,0,0
2015,9,23,3,WN,536,OAK,LAX,1345,-2.0,9.0,80.0,337,1505,-10.0,0,0
2015,6,26,5,UA,1733,IAH,DCA,722,2.0,24.0,189.0,1208,1131,-1.0,0,0
2015,10,9,5,EV,3965,13930,14783,919,-2.0,23.0,95.0,438,1054,-2.0,0,0
2015,2,14,6,WN,3288,PHL,TPA,1405,145.0,48.0,170.0,920,1655,159.0,0,0
2015,12,10,4,UA,1943,IAH,SNA,1437,12.0,22.0,217.0,1346,1614,11.0,0,0
2015,5,17,7,OO,6401,EUG,SFO,550,0.0,13.0,100.0,451,730,-10.0,0,0
2015,4,19,7,B6,782,RIC,BOS,1155,-10.0,9.0,93.0,474,1328,-17.0,0,0
2015,3,18,3,UA,520,ORD,RIC,1730,-1.0,18.0,115.0,642,2025,-11.0,0,0
2015,10,2,5,WN,2449,10821,11267,2215,36.0,9.0,95.0,406,2350,17.0,0,0
2015,8,30,7,AA,2145,DCA,LGA,1600,36.0,15.0,90.0,214,1730,10.0,0,0
2015,6,2,2,WN,2503,PHL,MCO,1320,2.0,20.0,145.0,861,1545,34.0,0,0
2015,1,5,1,EV,4434,DSM,IAH,530,-3.0,25.0,162.0,802,812,-1.0,0,0
2015,8,13,4,DL,2496,ATL,SDF,1313,-2.0,9.0,79.0,321,1432,-11.0,0,0
2015,12,22,2,DL,1902,LGA,PBI,1200,-5.0,24.0,199.0,1035,1519,-28.0,0,0
2015,11,8,7,WN,377,TUS,DEN,710,5.0,10.0,110.0,639,900,-2.0,0,0
2015,7,15,3,WN,126,SNA,OAK,645,-1.0,33.0,95.0,371,820,4.0,0,0
2015,7,30,4,WN,3497,HOU,MSY,1825,69.0,8.0,60.0,302,1925,73.0,0,0
2015,1,28,3,MQ,3641,DSM,DFW,921,-3.0,14.0,124.0,624,1125,-15.0,0,0
2015,12,23,3,OO,4749,OAK,LAX,1952,110.0,16.0,88.0,337,2120,103.0,0,0
2015,8,10,1,WN,1730,SAN,PHX,1525,12.0,10.0,70.0,304,1635,3.0,0,0
2015,4,19,7,MQ,3310,DFW,BPT,1553,-3.0,17.0,72.0,270,1705,0.0,0,0
2015,10,1,4,EV,2612,15412,13930,1145,-6.0,15.0,106.0,475,1231,6.0,0,0
2015,11,19,4,AA,152,DFW,DCA,850,-2.0,15.0,171.0,1192,1241,-9.0,0,0
2015,4,9,4,US,699,LAX,RDU,811,-6.0,21.0,296.0,2239,1607,-26.0,0,0
2015,1,11,7,EV,3258,ORD,CWA,1320,65.0,18.0,65.0,212,1425,59.0,0,0
2015,5,5,2,US,1843,CLT,ATL,1558,-2.0,11.0,70.0,226,1708,-9.0,0,0
2015,1,3,6,MQ,2913,GPT,DFW,630,16.0,9.0,115.0,500,825,36.0,0,0
2015,1,7,3,AA,1286,DFW,OMA,1345,8.0,12.0,104.0,583,1529,9.0,0,0
2015,6,23,2,OO,6410,SFO,BUR,1518,-8.0,17.0,84.0,326,1642,-16.0,0,0
2015,5,21,4,UA,509,ORD,LGA,1400,0.0,20.0,131.0,733,1711,-13.0,0,0
2015,1,29,4,AA,1399,DFW,STL,1405,-2.0,13.0,99.0,550,1544,-7.0,0,0
2015,6,9,2,DL,2583,CMH,ATL,710,-5.0,13.0,90.0,447,840,-9.0,0,0
2015,8,24,1,F9,1244,SFO,ORD,2225,-2.0,12.0,245.0,1846,430,-7.0,0,0
2015,12,4,5,MQ,3170,ORD,FAR,1325,-2.0,16.0,115.0,557,1520,-20.0,0,0
2015,7,1,3,WN,4493,LAS,DEN,1010,-5.0,17.0,110.0,628,1300,-8.0,0,0
2015,11,30,1,AA,1982,CLT,BOS,940,-2.0,20.0,131.0,728,1151,-14.0,0,0
2015,5,26,2,OO,5159,DEN,AUS,1400,2.0,17.0,131.0,775,1711,1.0,0,0
2015,3,3,2,AA,2224,LAS,ORD,1217,64.0,19.0,218.0,1514,1755,54.0,0,0
2015,10,11,7,UA,632,14771,14683,1050,-1.0,18.0,212.0,1482,1622,-3.0,0,0
2015,11,24,2,OO,4851,ORD,MSP,654,551.0,15.0,96.0,334,830,532.0,0,0
2015,1,23,5,DL,1394,ICT,ATL,1640,-6.0,10.0,129.0,782,1949,-16.0,0,0
2015,5,24,7,AA,1605,DFW,ONT,1840,-8.0,17.0,200.0,1188,2000,-31.0,0,0
2015,5,1,5,US,2036,JAX,CLT,1355,-6.0,18.0,81.0,328,1516,-10.0,0,0
2015,8,5,3,WN,2609,PDX,SJC,720,0.0,18.0,115.0,569,915,-9.0,0,0
2015,1,6,2,DL,2264,LAX,MEM,1845,-1.0,13.0,221.0,1619,26,2.0,0,0
2015,11,24,2,DL,1074,SLC,MSP,1705,-5.0,11.0,152.0,991,2037,-29.0,0,0
2015,3,8,7,VX,22,SFO,JFK,920,-1.0,14.0,335.0,2586,1755,-12.0,0,0
2015,5,19,2,WN,2793,LAS,BNA,720,2.0,10.0,220.0,1587,1300,-18.0,0,0
2015,11,7,6,B6,573,EWR,TPA,1241,-6.0,12.0,176.0,997,1537,-16.0,0,0
2015,6,3,3,WN,571,ATL,STL,1245,-9.0,14.0,100.0,484,1325,-14.0,0,0
2015,7,29,3,WN,1283,DEN,OAK,2220,16.0,8.0,155.0,957,2355,9.0,0,0
2015,7,2,4,NK,742,DFW,MSP,1537,-1.0,34.0,143.0,852,1800,13.0,0,0
2015,9,10,4,OO,5353,MKE,ORD,1912,-9.0,12.0,52.0,67,2004,-12.0,0,0
2015,1,7,3,EV,3931,ORD,ICT,804,3.0,11.0,119.0,588,1003,-6.0,0,0
2015,4,14,2,AA,2293,SFO,DFW,1155,14.0,19.0,212.0,1464,1727,16.0,0,0
2015,1,15,4,DL,2421,BNA,ATL,915,-2.0,16.0,70.0,214,1125,-4.0,0,0
2015,9,5,6,OO,6337,DEN,CPR,1850,-15.0,12.0,67.0,230,1957,-30.0,0,0
2015,5,16,6,B6,225,JFK,TPA,1930,-3.0,29.0,196.0,1005,2246,-27.0,0,0
2015,12,5,6,WN,3514,ATL,DAL,2130,-6.0,14.0,135.0,721,2245,-8.0,0,0
2015,5,9,6,US,672,PHL,SFO,1020,-5.0,40.0,377.0,2521,1337,-16.0,0,0
2015,9,27,7,WN,1940,MCO,BHM,1700,-2.0,9.0,90.0,479,1730,-11.0,0,0
2015,3,17,2,EV,5136,MYR,ATL,1936,-5.0,7.0,83.0,317,2059,-11.0,0,0
2015,4,7,2,DL,2091,ATL,TPA,1025,50.0,25.0,88.0,406,1153,46.0,0,0
2015,10,5,1,AA,500,14747,14107,1500,-5.0,23.0,168.0,1107,1748,5.0,0,0
2015,4,12,7,AA,186,ORD,BOS,1150,33.0,16.0,143.0,867,1513,24.0,0,0
2015,11,25,3,OO,4812,MCI,CVG,605,-6.0,19.0,101.0,539,846,-5.0,0,0
2015,2,22,7,DL,2657,DTW,PHX,2010,-3.0,17.0,268.0,1671,2238,13.0,0,0
2015,1,5,1,DL,1611,DTW,DEN,1545,69.0,37.0,208.0,1123,1713,82.0,0,0
2015,7,18,6,WN,2233,RDU,MCO,1425,49.0,8.0,100.0,534,1605,47.0,0,0
2015,12,31,4,B6,768,PSE,MCO,425,-20.0,10.0,186.0,1179,631,-36.0,0,0
2015,4,12,7,OO,5222,ORD,MLI,1614,-4.0,22.0,56.0,139,1710,1.0,0,0
2015,11,29,7,WN,2859,PHL,TPA,535,-2.0,16.0,165.0,920,820,-21.0,0,0
2015,3,9,1,MQ,3568,CMH,LGA,605,-9.0,12.0,96.0,479,741,-20.0,0,0
2015,10,1,4,AA,1886,10693,11057,1255,2.0,25.0,83.0,328,1518,9.0,0,0
2015,7,1,3,DL,1223,SAT,SLC,830,-6.0,11.0,168.0,1087,1018,-17.0,0,0
2015,2,10,2,DL,2676,LGA,BOS,1059,22.0,57.0,73.0,184,1212,51.0,0,0
2015,10,6,2,OO,6421,15016,14771,700,-5.0,16.0,270.0,1735,930,-11.0,0,0
2015,11,19,4,WN,1458,LAX,OAK,1330,32.0,7.0,75.0,337,1445,24.0,0,0
2015,4,19,7,OO,6405,SNA,SFO,1008,-8.0,14.0,90.0,372,1138,-5.0,0,0
2015,7,7,2,WN,871,PHX,BWI,745,12.0,14.0,265.0,1999,1510,-5.0,0,0
2015,8,23,7,AA,2442,LAX,DFW,1045,-4.0,18.0,200.0,1235,1605,-18.0,0,0
2015,5,31,7,DL,437,JFK,BOS,1029,0.0,15.0,77.0,187,1146,-16.0,0,0
2015,12,17,4,AS,745,ATL,SEA,1840,6.0,44.0,339.0,2182,2119,37.0,0,0
2015,3,21,6,WN,4548,SAT,MDW,1750,-1.0,7.0,155.0,1036,2025,-26.0,0,0
2015,10,26,1,EV,4928,14108,10397,600,-8.0,8.0,110.0,565,850,-20.0,0,0
2015,8,15,6,WN,3841,STL,DEN,1825,57.0,10.0,135.0,770,1940,41.0,0,0
2015,12,19,6,OO,4645,SLC,LGB,2005,-3.0,21.0,124.0,588,2109,0.0,0,0
2015,5,24,7,OO,4649,BZN,SLC,1305,0.0,11.0,81.0,347,1426,-10.0,0,0
2015,12,27,7,EV,5322,ATL,AVL,1151,30.0,13.0,55.0,164,1246,27.0,0,0
2015,6,12,5,F9,582,SLC,DEN,610,-11.0,11.0,82.0,391,732,-7.0,0,0
2015,12,20,7,WN,2519,SNA,PHX,945,7.0,7.0,75.0,338,1200,-1.0,0,0
2015,3,27,5,US,2036,JAX,CLT,1355,-5.0,9.0,82.0,328,1517,-14.0,0,0
2015,6,28,7,AS,838,HNL,OAK,1350,141.0,20.0,320.0,2409,2210,127.0,0,0
2015,11,2,1,MQ,3094,ORD,GRR,654,9.0,22.0,57.0,137,851,3.0,0,0
2015,6,5,5,VX,366,LAX,BOS,1325,0.0,13.0,330.0,2611,2155,-8.0,0,0
2015,5,8,5,WN,1624,TPA,MCI,1805,15.0,9.0,165.0,1048,1950,2.0,0,0
2015,1,16,5,US,1766,CLT,DCA,1455,-3.0,16.0,80.0,331,1615,-6.0,0,0
2015,7,28,2,EV,4124,IAH,CLT,1909,-1.0,12.0,151.0,912,2240,-4.0,0,0
2015,9,21,1,WN,871,FLL,DCA,1725,-4.0,14.0,150.0,899,1955,-16.0,0,0
2015,6,7,7,AS,659,PHX,PDX,1340,-10.0,9.0,154.0,1009,1614,-16.0,0,0
2015,7,23,4,EV,4750,FSD,ORD,1130,-8.0,15.0,95.0,462,1305,7.0,0,0
2015,8,26,3,DL,2816,DTW,EWR,1410,1.0,40.0,106.0,488,1556,10.0,0,0
2015,4,12,7,WN,929,ONT,OAK,1725,38.0,5.0,75.0,362,1840,26.0,0,0
2015,12,18,5,WN,910,DAL,OKC,1810,5.0,16.0,50.0,181,1900,11.0,0,0
2015,10,2,5,WN,2574,15304,10821,1005,2.0,19.0,135.0,842,1220,-8.0,0,0
2015,2,15,7,B6,1373,JFK,CHS,1540,38.0,24.0,139.0,636,1759,27.0,0,0
2015,12,29,2,UA,1795,PHX,IAH,1448,0.0,19.0,155.0,1009,1823,-4.0,0,0
2015,7,9,4,MQ,3040,GSO,LGA,1056,-6.0,92.0,96.0,461,1232,128.0,0,0
2015,6,20,6,UA,1183,LAS,EWR,2218,-2.0,17.0,281.0,2227,559,-12.0,0,0
2015,2,8,7,AA,2398,DFW,BHM,1450,-8.0,15.0,93.0,597,1623,-5.0,0,0
2015,6,12,5,DL,2162,DTW,PHL,1742,-2.0,23.0,105.0,453,1927,-3.0,0,0
2015,11,2,1,WN,1827,OAK,MDW,530,2.0,11.0,240.0,1844,1130,-21.0,0,0
2015,3,29,7,MQ,3305,LGA,RDU,1315,0.0,30.0,99.0,431,1454,-1.0,0,0
2015,10,31,6,EV,5247,10397,13485,1030,14.0,11.0,123.0,707,1133,0.0,0,0
2015,1,31,6,NK,976,DEN,DTW,1959,-9.0,10.0,159.0,1123,38,-31.0,0,0
2015,9,25,5,HA,367,KOA,HNL,943,20.0,10.0,45.0,163,1028,29.0,0,0
2015,4,18,6,UA,1751,DEN,SAN,1120,22.0,12.0,141.0,853,1241,7.0,0,0
2015,4,1,3,WN,260,DEN,IAD,1800,-5.0,54.0,190.0,1452,2310,36.0,0,0
2015,1,10,6,DL,877,IND,LAX,640,3.0,11.0,290.0,1814,830,-8.0,0,0
2015,12,4,5,WN,2179,BWI,BOS,855,1.0,17.0,85.0,369,1020,5.0,0,0
2015,12,6,7,UA,541,ORD,MSY,1928,-8.0,17.0,148.0,837,2156,-23.0,0,0
2015,12,26,6,HA,515,OGG,HNL,2302,-7.0,7.0,34.0,100,2336,-4.0,0,0
2015,6,18,4,EV,5155,ATL,AEX,1620,14.0,94.0,100.0,500,1700,84.0,0,0
2015,2,25,3,AA,1667,MSY,DFW,1028,8.0,17.0,102.0,447,1210,10.0,0,0
2015,5,21,4,WN,345,LAS,SJC,1240,4.0,10.0,85.0,386,1405,1.0,0,0
2015,6,27,6,B6,403,JFK,SJU,1330,-2.0,18.0,242.0,1598,1732,-26.0,0,0
2015,5,9,6,OO,4715,MSP,ISN,1955,-7.0,16.0,121.0,546,2156,-28.0,0,0
2015,3,12,4,F9,146,SEA,DEN,1020,-5.0,14.0,151.0,1024,1351,-5.0,0,0
2015,9,7,1,UA,345,ORD,SNA,1629,-7.0,26.0,267.0,1726,1856,-3.0,0,0
2015,10,12,1,B6,311,10721,13930,1420,2.0,15.0,165.0,867,1605,-3.0,0,0
2015,8,26,3,UA,556,DEN,LGA,1115,2.0,14.0,232.0,1620,1707,-17.0,0,0
2015,4,5,7,WN,3586,ATL,PBI,1030,-4.0,22.0,120.0,545,1230,-23.0,0,0
2015,4,26,7,WN,3792,DAL,SAT,1230,-1.0,16.0,60.0,248,1330,8.0,0,0
2015,5,9,6,WN,2636,LAS,IAD,1515,10.0,17.0,275.0,2065,2250,11.0,0,0
2015,2,19,4,UA,498,SFO,SAN,2230,136.0,16.0,89.0,447,2359,131.0,0,0
2015,2,19,4,US,1775,BOS,PHL,1330,23.0,21.0,99.0,280,1509,23.0,0,0
2015,2,2,1,US,1906,CLT,MCI,944,-1.0,19.0,161.0,808,1125,-5.0,0,0
2015,9,5,6,HA,29,SEA,OGG,1025,41.0,11.0,350.0,2640,1315,33.0,0,0
2015,7,1,3,EV,5983,SAF,DEN,1247,-12.0,10.0,85.0,303,1412,-17.0,0,0
2015,8,14,5,AA,677,LAS,PHL,30,7.0,11.0,284.0,2176,814,-3.0,0,0
2015,4,29,3,AA,205,BOS,LAX,700,-5.0,20.0,387.0,2611,1027,-17.0,0,0
2015,2,6,5,AS,869,OGG,ANC,1420,0.0,19.0,362.0,2797,2122,11.0,0,0
